dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason,llm_col_enabled,llm_col_model,llm_col_alpha,llm_col_dim,llm_col_feature_count,llm_col_cache_hits,llm_col_cache_misses,llm_col_error
led7,/home/crc00006699/zh/tabiclv2/data178/led7,multiclass,2560,512,640,7,10,0.7390625,0.7348809865674293,21.38233208656311,0.7503962516784668,ok,,2560,2048,0,640,0.8218136951327324,8,5e-06,True,21.33677387237549,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.73046875,0.73046875,0,True,False,,True,text-embedding-v4,0.05,128,7,7,0,
letter,/home/crc00006699/zh/tabiclv2/data178/letter,multiclass,16000,3200,4000,15,26,0.99,0.9899971395278518,1.2726361751556396,17.60207176208496,ok,,16000,12800,0,4000,,0,5e-06,False,0.7371432781219482,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | TTT training skipped because n_classes=26 exceeds model max_classes=10,0,0,epoch_chunk,,,0,False,False,,True,text-embedding-v4,0.05,128,15,15,0,
madeline,/home/crc00006699/zh/tabiclv2/data178/madeline,binclass,2512,503,628,259,2,0.9251592356687898,0.9251552500828008,7.759570360183716,7.61799168586731,ok,,2512,2009,0,628,,0,5e-06,False,6.677814722061157,full_train_epoch_chunks,"full train set chunked per epoch | validation=dataset_val_split | TTT OOM; used original model parameters for inference: OutOfMemoryError: CUDA out of memory. Tried to allocate 1.23 GiB. GPU 1 has a total capacity of 23.57 GiB of which 1.06 GiB is free. Process 50785 has 22.46 GiB memory in use. Of the allocated memory 19.37 GiB is allocated by PyTorch, and 2.69 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation. See documentation for Memory Management (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",0,0,,,,0,False,True,"TTT OOM; used original model parameters for inference: OutOfMemoryError: CUDA out of memory. Tried to allocate 1.23 GiB. GPU 1 has a total capacity of 23.57 GiB of which 1.06 GiB is free. Process 50785 has 22.46 GiB memory in use. Of the allocated memory 19.37 GiB is allocated by PyTorch, and 2.69 GiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation. See documentation for Memory Management (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",True,text-embedding-v4,0.05,128,259,259,0,
mammography,/home/crc00006699/zh/tabiclv2/data178/mammography,binclass,8946,1790,2237,6,2,0.9888243182834152,0.9881774210571131,62.90191864967346,2.296058654785156,ok,,8946,7156,0,2237,0.0322167072445154,8,5e-06,True,62.823256731033325,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.987709497206704,0.988268156424581,8,False,False,,True,text-embedding-v4,0.05,128,6,6,0,
maternal_health_risk,/home/crc00006699/zh/tabiclv2/data178/maternal_health_risk,multiclass,811,163,203,6,3,0.8719211822660099,0.8701077326808658,15.883524894714355,0.5219459533691406,ok,,811,648,0,203,0.4845652002841234,8,5e-06,True,15.856781244277954,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.8282208588957055,0.8343558282208589,1,False,False,,True,text-embedding-v4,0.05,128,6,6,0,
mfeat-factors,/home/crc00006699/zh/tabiclv2/data178/mfeat-factors,multiclass,1600,320,400,216,10,0.9825,0.9824984372558212,77.03535580635071,4.160337448120117,ok,,1600,1280,0,400,0.0405640087556093,8,5e-06,True,76.65888047218323,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.984375,0.984375,0,True,False,,True,text-embedding-v4,0.05,128,216,216,0,
mfeat-fourier,/home/crc00006699/zh/tabiclv2/data178/mfeat-fourier,multiclass,1600,320,400,76,10,0.925,0.9243883823706815,35.45991659164429,1.414795160293579,ok,,1600,1280,0,400,0.2848383244127035,8,5e-06,True,35.307021617889404,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.903125,0.909375,4,False,False,,True,text-embedding-v4,0.05,128,76,76,0,
mfeat-karhunen,/home/crc00006699/zh/tabiclv2/data178/mfeat-karhunen,multiclass,1600,320,400,64,10,0.975,0.975015727207024,32.33850812911987,1.2717750072479248,ok,,1600,1280,0,400,0.0447650027927011,8,5e-06,True,32.21367001533508,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.978125,0.98125,4,False,False,,True,text-embedding-v4,0.05,128,64,64,0,
mfeat-morphological,/home/crc00006699/zh/tabiclv2/data178/mfeat-morphological,multiclass,1600,320,400,6,10,0.77,0.7619729916146867,16.221892833709717,0.4482696056365967,ok,,1600,1280,0,400,0.7256628200411797,8,5e-06,True,16.19282364845276,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.753125,0.753125,0,True,False,,True,text-embedding-v4,0.05,128,6,6,0,
mfeat-pixel,/home/crc00006699/zh/tabiclv2/data178/mfeat-pixel,multiclass,1600,320,400,240,10,0.975,0.97494801061037,86.56661558151245,5.093392610549927,ok,,1600,1280,0,400,0.0415318361483514,8,5e-06,True,85.89353108406067,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.98125,0.98125,0,True,False,,True,text-embedding-v4,0.05,128,240,240,0,
mfeat-zernike,/home/crc00006699/zh/tabiclv2/data178/mfeat-zernike,multiclass,1600,320,400,47,10,0.9,0.8988440795686801,26.66941237449646,1.0325236320495603,ok,,1600,1280,0,400,0.2609679140150547,8,5e-06,True,26.56343984603882,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.896875,0.909375,3,False,False,,True,text-embedding-v4,0.05,128,47,47,0,
mice_protein_expression,/home/crc00006699/zh/tabiclv2/data178/mice_protein_expression,multiclass,864,173,216,75,8,1.0,1.0,24.577505111694336,0.8443641662597656,ok,,864,691,0,216,0.000257504959336,8,5e-06,True,24.46371555328369,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,1.0,1.0,0,True,False,,True,text-embedding-v4,0.05,128,75,75,0,
microaggregation2,/home/crc00006699/zh/tabiclv2/data178/microaggregation2,multiclass,16000,3200,4000,20,5,0.64425,0.6013464549072884,242.82041239738464,8.561651229858398,ok,,16000,12800,0,4000,0.8397219814360142,8,5e-06,True,242.5799050331116,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.6346875,0.6496875,1,False,False,,True,text-embedding-v4,0.05,128,20,20,0,
mobile_c36_oversampling,/home/crc00006699/zh/tabiclv2/data178/mobile_c36_oversampling,binclass,41408,8282,10352,6,2,0.9939142194744977,0.9939084272964068,490.951167345047,23.62576198577881,ok,,41408,33126,0,10352,0.0251940155867487,16,5e-06,True,490.7620866298676,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,2,epoch_chunk,0.9944457860420188,0.9949287611687998,4,False,False,,True,text-embedding-v4,0.05,128,6,6,0,
mozilla4,/home/crc00006699/zh/tabiclv2/data178/mozilla4,binclass,12436,2488,3109,4,2,0.9469282727565134,0.9464636014971514,78.16009259223938,2.231224775314331,ok,,12436,9948,0,3109,0.1770318942144513,8,5e-06,True,78.0962815284729,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.9405144694533762,0.9437299035369776,7,False,False,,True,text-embedding-v4,0.05,128,4,4,0,
naticusdroid+android+permissions+dataset,/home/crc00006699/zh/tabiclv2/data178/naticusdroid+android+permissions+dataset,binclass,23465,4693,5867,86,2,0.9730697119481848,0.9730692362659236,13.290979623794556,61.72072100639343,ok,,23465,18772,0,5867,,0,5e-06,False,11.00966739654541,full_train_epoch_chunks,"full train set chunked per epoch | validation=dataset_val_split | TTT OOM; used original model parameters for inference: OutOfMemoryError: Caught OutOfMemoryError in replica 0 on device 0. Original Traceback (most recent call last): File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/parallel/parallel_apply.py"", line 96, in _worker output = module(*input, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/1D_LLM_TTT.py"", line 926, in forward_with_llm_col_bias embeddings = self.col_embedder(X, y_train=y_train, d=d, embed_with_test=embed_with_test) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/embedding.py"", line 728, in forward embeddings = self._train_forward(X, y_train, d, embed_with_test) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/embedding.py"", line 458, in _train_forward return self._train_forward_with_feature_group(X, y_train, embed_with_test) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/embedding.py"", line 474, in _train_forward_with_feature_group embeddings = self._compute_embeddings(features, train_size, y_train, embed_with_test) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/embedding.py"", line 388, in _compute_embeddings src = self.tf_col(src, train_size=None if embed_with_test else train_size) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/encoders.py"", line 331, in forward out = block(out, train_size) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/layers.py"", line 679, in forward out = self.induced_attention(src, train_size) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/layers.py"", line 647, in induced_attention out = self.multihead_attn2(src, hidden, hidden) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/layers.py"", line 470, in forward x = x + self._ff_block(self.norm2(x)) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/layers.py"", line 522, in _ff_block x = self.linear2(self.dropout(self.activation(self.linear1(x)))) torch.OutOfMemoryError: CUDA out of memory. Tried to allocate 1.61 GiB. GPU 0 has a total capacity of 23.57 GiB of which 136.00 MiB is free. Process 50785 has 23.39 GiB memory in use. Of the allocated memory 22.01 GiB is allocated by PyTorch, and 905.90 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation. See documentation for Memory Management (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",0,0,,,,0,False,True,"TTT OOM; used original model parameters for inference: OutOfMemoryError: Caught OutOfMemoryError in replica 0 on device 0. Original Traceback (most recent call last): File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/parallel/parallel_apply.py"", line 96, in _worker output = module(*input, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/1D_LLM_TTT.py"", line 926, in forward_with_llm_col_bias embeddings = self.col_embedder(X, y_train=y_train, d=d, embed_with_test=embed_with_test) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/embedding.py"", line 728, in forward embeddings = self._train_forward(X, y_train, d, embed_with_test) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/embedding.py"", line 458, in _train_forward return self._train_forward_with_feature_group(X, y_train, embed_with_test) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/embedding.py"", line 474, in _train_forward_with_feature_group embeddings = self._compute_embeddings(features, train_size, y_train, embed_with_test) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/embedding.py"", line 388, in _compute_embeddings src = self.tf_col(src, train_size=None if embed_with_test else train_size) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/encoders.py"", line 331, in forward out = block(out, train_size) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/layers.py"", line 679, in forward out = self.induced_attention(src, train_size) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/layers.py"", line 647, in induced_attention out = self.multihead_attn2(src, hidden, hidden) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/layers.py"", line 470, in forward x = x + self._ff_block(self.norm2(x)) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/layers.py"", line 522, in _ff_block x = self.linear2(self.dropout(self.activation(self.linear1(x)))) torch.OutOfMemoryError: CUDA out of memory. Tried to allocate 1.61 GiB. GPU 0 has a total capacity of 23.57 GiB of which 136.00 MiB is free. Process 50785 has 23.39 GiB memory in use. Of the allocated memory 22.01 GiB is allocated by PyTorch, and 905.90 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation. See documentation for Memory Management (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",True,text-embedding-v4,0.05,128,86,86,0,
national-longitudinal-survey-binary,/home/crc00006699/zh/tabiclv2/data178/national-longitudinal-survey-binary,binclass,3926,786,982,16,2,1.0,1.0,35.34391665458679,1.2433593273162842,ok,,3926,3140,0,982,0.0001829921270655,8,5e-06,True,35.259334087371826,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,1.0,1.0,0,True,False,,True,text-embedding-v4,0.05,128,16,16,0,
okcupid_stem,/home/crc00006699/zh/tabiclv2/data178/okcupid_stem,multiclass,21341,4269,5336,13,3,0.7514992503748126,0.6998935360208527,359.817809343338,11.556002140045166,ok,,21341,17072,0,5336,0.5908862389624119,8,5e-06,True,359.5206820964813,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.7516982899976575,0.7528695244788006,7,False,False,,True,text-embedding-v4,0.05,128,13,13,0,
one-hundred-plants-margin,/home/crc00006699/zh/tabiclv2/data178/one-hundred-plants-margin,multiclass,1280,256,320,64,100,0.903125,0.9008283730158728,1.3848679065704346,5.7512407302856445,ok,,1280,1024,0,320,,0,5e-06,False,0.9162476062774658,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | TTT training skipped because n_classes=100 exceeds model max_classes=10,0,0,epoch_chunk,,,0,False,False,,True,text-embedding-v4,0.05,128,64,64,0,
one-hundred-plants-shape,/home/crc00006699/zh/tabiclv2/data178/one-hundred-plants-shape,multiclass,1280,256,320,64,100,0.8375,0.8270262896825396,1.161839723587036,5.805805444717407,ok,,1280,1024,0,320,,0,5e-06,False,0.7015271186828613,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | TTT training skipped because n_classes=100 exceeds model max_classes=10,0,0,epoch_chunk,,,0,False,False,,True,text-embedding-v4,0.05,128,64,64,0,
one-hundred-plants-texture,/home/crc00006699/zh/tabiclv2/data178/one-hundred-plants-texture,multiclass,1279,256,320,64,100,0.928125,0.9280704365079364,1.266113042831421,5.678969383239746,ok,,1279,1023,0,320,,0,5e-06,False,0.8086607456207275,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | TTT training skipped because n_classes=100 exceeds model max_classes=10,0,0,epoch_chunk,,,0,False,False,,True,text-embedding-v4,0.05,128,64,64,0,
online_shoppers,/home/crc00006699/zh/tabiclv2/data178/online_shoppers,binclass,9864,1973,2466,14,2,0.9059205190592052,0.9006335122010617,110.15377378463744,3.989854097366333,ok,,9864,7891,0,2466,0.2152156112715602,8,5e-06,True,110.00307774543762,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.900658895083629,0.902179422199696,1,False,False,,True,text-embedding-v4,0.05,128,14,14,0,
optdigits,/home/crc00006699/zh/tabiclv2/data178/optdigits,multiclass,4496,900,1124,64,10,0.9973309608540926,0.997330908588654,80.31993627548218,3.709930181503296,ok,,4496,3596,0,1124,0.0208949174266308,8,5e-06,True,80.06766843795776,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.99,0.9922222222222222,1,False,False,,True,text-embedding-v4,0.05,128,64,64,0,
ozone-level-8hr,/home/crc00006699/zh/tabiclv2/data178/ozone-level-8hr,binclass,2027,406,507,72,2,0.9566074950690336,0.9497347691327624,41.69064331054688,1.6922991275787354,ok,,2027,1621,0,507,0.1449441639706492,8,5e-06,True,41.5312066078186,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.9458128078817734,0.9507389162561576,6,False,False,,True,text-embedding-v4,0.05,128,72,72,0,
page-blocks,/home/crc00006699/zh/tabiclv2/data178/page-blocks,multiclass,4378,876,1095,10,5,0.9771689497716894,0.9769424468656428,37.94425392150879,1.394479513168335,ok,,4378,3502,0,1095,0.0700175818055868,8,5e-06,True,37.88906264305115,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.9691780821917808,0.9714611872146118,5,False,False,,True,text-embedding-v4,0.05,128,10,10,0,
pc1,/home/crc00006699/zh/tabiclv2/data178/pc1,binclass,887,178,222,21,2,0.945945945945946,0.9366302968198704,17.53769087791443,0.925973653793335,ok,,887,709,0,222,0.1841801665723323,8,5e-06,True,17.48797059059143,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.9325842696629212,0.9325842696629212,0,True,False,,True,text-embedding-v4,0.05,128,21,21,0,
pc3,/home/crc00006699/zh/tabiclv2/data178/pc3,binclass,1250,250,313,37,2,0.9009584664536742,0.8713234468060816,22.783833742141724,0.7156436443328857,ok,,1250,1000,0,313,0.2262184787541628,8,5e-06,True,22.70638465881348,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.892,0.892,0,True,False,,True,text-embedding-v4,0.05,128,37,37,0,
pc4,/home/crc00006699/zh/tabiclv2/data178/pc4,binclass,1166,234,292,37,2,0.9143835616438356,0.9103508205574876,22.17861008644104,0.677178144454956,ok,,1166,932,0,292,0.1642951369285583,8,5e-06,True,22.10059118270874,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.9230769230769232,0.9273504273504274,6,False,False,,True,text-embedding-v4,0.05,128,37,37,0,
pendigits,/home/crc00006699/zh/tabiclv2/data178/pendigits,multiclass,8793,1759,2199,16,10,0.9972714870395636,0.9972742335430836,95.66538047790527,3.5760719776153564,ok,,8793,7034,0,2199,0.0049533391720615,8,5e-06,True,95.53491687774658,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.9982944855031268,0.9982944855031268,0,True,False,,True,text-embedding-v4,0.05,128,16,16,0,
phoneme,/home/crc00006699/zh/tabiclv2/data178/phoneme,binclass,4323,865,1081,5,2,0.9037927844588344,0.9035213455540094,23.96248483657837,0.7913603782653809,ok,,4323,3458,0,1081,0.2381333857774734,8,5e-06,True,23.91986560821533,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.9294797687861271,0.930635838150289,1,False,False,,True,text-embedding-v4,0.05,128,5,5,0,
pol,/home/crc00006699/zh/tabiclv2/data178/pol,binclass,8065,1613,2017,26,2,0.9930589985126426,0.9930589951003956,98.69633674621582,3.829392910003662,ok,,8065,6452,0,2017,0.0287421563407406,8,5e-06,True,98.54313731193542,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.9919404835709856,0.9931804091754496,8,False,False,,True,text-embedding-v4,0.05,128,26,26,0,
predict_students_dropout_and_academic_success,/home/crc00006699/zh/tabiclv2/data178/predict_students_dropout_and_academic_success,multiclass,3539,708,885,34,3,0.784180790960452,0.7789871615924339,44.450732946395874,1.8237736225128172,ok,,3539,2831,0,885,0.5565680451691151,8,5e-06,True,44.29339647293091,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.8022598870056498,0.8121468926553672,7,False,False,,True,text-embedding-v4,0.05,128,34,34,0,
qsar,/home/crc00006699/zh/tabiclv2/data178/qsar,binclass,844,169,211,40,2,0.90521327014218,0.9045070616017004,20.11481809616089,1.1956682205200195,ok,,844,675,0,211,0.2497463235631585,8,5e-06,True,20.026824235916138,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.8875739644970414,0.8875739644970414,0,True,False,,True,text-embedding-v4,0.05,128,40,40,0,
rice_cammeo_and_osmancik,/home/crc00006699/zh/tabiclv2/data178/rice_cammeo_and_osmancik,binclass,3048,610,762,7,2,0.931758530183727,0.9314798849732624,22.978652477264404,0.7986783981323242,ok,,3048,2438,0,762,0.2121952683664858,8,5e-06,True,22.941861867904663,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.9327868852459016,0.9360655737704918,5,False,False,,True,text-embedding-v4,0.05,128,7,7,0,
ringnorm,/home/crc00006699/zh/tabiclv2/data178/ringnorm,binclass,5920,1184,1480,20,2,0.977027027027027,0.9770219907050234,61.87150835990906,2.4299991130828857,ok,,5920,4736,0,1480,0.0553980970289558,8,5e-06,True,61.76269674301148,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.981418918918919,0.983108108108108,6,False,False,,True,text-embedding-v4,0.05,128,20,20,0,
rl,/home/crc00006699/zh/tabiclv2/data178/rl,binclass,3976,796,994,12,2,0.909456740442656,0.9094534412955466,34.271119117736816,1.30074143409729,ok,,3976,3180,0,994,0.3131015934050083,8,5e-06,True,34.20361399650574,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.8793969849246231,0.8881909547738693,6,False,False,,True,text-embedding-v4,0.05,128,12,12,0,
satimage,/home/crc00006699/zh/tabiclv2/data178/satimage,multiclass,5144,1029,1286,36,6,0.9440124416796268,0.943019489345734,67.23325419425964,2.708756446838379,ok,,5144,4115,0,1286,0.2038993602618575,8,5e-06,True,67.06398725509644,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.9319727891156464,0.9358600583090378,8,False,False,,True,text-embedding-v4,0.05,128,36,36,0,
segment,/home/crc00006699/zh/tabiclv2/data178/segment,multiclass,1848,370,462,17,7,0.9545454545454546,0.9545478826122294,20.2442638874054,0.6867117881774902,ok,,1848,1478,0,462,0.1521549662575125,8,5e-06,True,20.192500352859497,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.9432432432432432,0.9486486486486486,2,False,False,,True,text-embedding-v4,0.05,128,17,17,0,
seismic+bumps,/home/crc00006699/zh/tabiclv2/data178/seismic+bumps,binclass,2067,414,517,18,2,0.9342359767891684,0.9024719535783364,21.36615538597107,0.729069709777832,ok,,2067,1653,0,517,0.1886476017534732,8,5e-06,True,21.308675050735477,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.9347826086956522,0.9347826086956522,0,True,False,,True,text-embedding-v4,0.05,128,18,18,0,
semeion,/home/crc00006699/zh/tabiclv2/data178/semeion,multiclass,1274,255,319,256,10,0.9686520376175548,0.9686948325435536,78.62329769134521,3.896543025970459,ok,,1274,1019,0,319,0.091427783947438,8,5e-06,True,78.16778326034546,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.9568627450980391,0.9607843137254902,1,False,False,,True,text-embedding-v4,0.05,128,256,256,0,
shuttle,/home/crc00006699/zh/tabiclv2/data178/shuttle,multiclass,46400,9280,11600,9,7,0.9993103448275862,0.9993053493768193,804.4093573093414,40.04883098602295,ok,,46400,37120,0,11600,0.0006802712305216,16,5e-06,True,804.0596663951874,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,2,epoch_chunk,0.9998922413793104,0.9998922413793104,0,True,False,,True,text-embedding-v4,0.05,128,9,9,0,
spambase,/home/crc00006699/zh/tabiclv2/data178/spambase,binclass,3680,736,921,57,2,0.9609120521172638,0.9609306564288757,57.8830041885376,2.5266504287719727,ok,,3680,2944,0,921,0.1314675053581595,8,5e-06,True,57.70883870124817,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,8,1,epoch_chunk,0.9633152173913044,0.9646739130434784,4,False,False,,True,text-embedding-v4,0.05,128,57,57,0,
